,msd_mean,msd_std,disr_score,cluster
35424,1.5483625,0.4187881,0.5175351,1
35425,4.067673,1.0074477,-1.4719429,0
35426,1.9331218,0.28216258,0.15392148,1
35427,1.1822038,0.41129893,0.590428,0
35428,1.9439782,0.28738433,-0.04345262,0
35429,2.6475506,0.58278126,0.014113426,0
35430,2.9137936,0.83951646,0.9734099,1
35431,2.2262921,1.4321342,3.8064213,1
35432,1.2336833,0.22599457,0.6511382,1
35433,2.3673952,0.57352287,1.0415747,1
35434,11.52646,4.604086,12.953457,1
35435,2.3970532,0.48879468,-0.9640372,0
35436,5.8484335,2.902837,6.878679,1
35437,3.4240944,1.2686324,2.5221355,1
35438,1.9346955,0.34699696,0.16049314,0
35439,2.9545074,0.603238,-1.1222187,0
35440,1.6968011,0.35525748,-0.53599465,0
35441,5.7381024,1.7617891,-1.1539235,0
35442,1.3854021,0.24729884,-0.0164603,0
35443,2.9648585,1.4251081,4.455843,1
35444,3.3124228,0.919336,0.52008843,1
35445,2.3436882,0.9723969,3.084649,1
35446,9.699587,4.9272194,10.360296,1
35447,4.9546084,1.9192088,3.5586987,1
35448,2.603615,0.7225834,1.0326061,1
35449,1.5624183,0.32918194,1.0473874,1
35450,7.162868,2.4114115,0.5333023,1
35451,2.2016182,0.44282928,1.1963279,1
35452,2.9556723,0.8297564,1.5979834,1
35453,2.8900495,0.7777214,1.8076295,1
35454,2.4936159,0.6552766,0.5313177,1
35455,9.53364,3.4367247,5.990441,1
35456,2.4914358,0.5534978,0.11071253,0
35457,2.0160234,0.57442105,0.86676836,1
35458,2.589838,0.5408255,0.24580312,1
35459,2.2732286,0.62636864,1.1368197,1
35460,2.918537,0.6278706,-1.2891976,0
35461,3.0270119,1.0731688,1.2654529,1
35462,4.8687963,0.93102306,0.40865135,0
35463,1.4524082,0.3055682,0.3295499,1
35464,1.0168415,0.32282028,-0.8511312,0
35465,3.4345438,1.066663,-2.6357162,0
35466,6.1381593,1.2535381,0.98846817,1
35467,3.8349936,1.8477521,5.698579,1
35468,2.0777254,0.40650433,0.10994768,1
35469,2.9537296,0.8210876,-0.10913086,1
35470,3.020365,0.9779639,1.2163475,1
35471,2.9231572,0.7638928,-0.6549276,0
35472,2.2879174,0.59182084,0.71837044,1
35473,3.207105,0.60032636,0.2520573,0
35474,1.7101332,0.35958216,-0.4848814,0
35475,2.8504128,1.0570353,1.4204845,1
35476,1.9469862,0.58932257,1.3477542,1
35477,8.273886,3.5486534,7.53789,1
35478,4.205104,0.88665104,1.6828141,1
35479,1.4682248,0.29430956,-0.917108,0
35480,5.4549365,1.9781226,1.797946,1
35481,2.1883438,0.6007908,0.35670114,1
35482,2.529534,0.6168585,0.7656065,1
35483,3.8215287,0.81591433,-2.3354068,0
35484,2.62051,0.79346335,-2.1383612,0
35485,2.078472,0.47049162,-0.79697967,0
35486,1.7422584,0.3420572,-0.35633874,0
35487,3.8948505,1.446061,0.6895292,1
35488,1.77521,0.314275,0.41878653,0
35489,1.8320462,0.3894013,0.45204937,1
35490,2.3121939,0.9461336,2.2426167,1
35491,10.618403,5.9045706,14.740873,1
35492,2.4285643,0.5300691,0.80934906,1
35493,5.4313703,1.40957,1.6817694,1
35494,4.3178787,1.4915154,2.0116746,1
35495,3.1508949,0.5878979,0.043733597,0
35496,5.606531,2.7166593,4.954781,1
35497,1.4111246,0.18117604,-0.23803389,0
35498,2.9762383,0.9151167,0.2860229,1
35499,3.5319808,0.8274874,-0.28969455,0
35500,2.3497124,0.5741164,-0.18841207,1
35501,1.994205,0.37111285,0.46299696,0
35502,2.4325006,0.5601176,0.3422377,1
35503,3.9378567,0.9102703,-1.035464,0
35504,2.7648826,0.73667324,-2.0978444,0
35505,2.8655894,1.0785158,0.048871517,1
35506,5.100359,1.1707203,-1.4421234,1
35507,2.7657619,0.5968892,-0.08466005,0
35508,3.5252755,0.9800579,-1.5957959,0
35509,5.844997,2.9250433,8.281907,1
35510,3.4841926,0.7849381,1.3756928,1
35511,3.3208122,1.0410056,-2.2394423,0
35512,2.5019846,0.70228916,-1.2483385,0
35513,1.8178515,0.31735384,0.50393367,1
35514,3.032067,1.1397487,1.0864618,1
35515,1.9080608,0.3236091,0.15399408,1
35516,5.4741464,3.286647,5.983265,1
35517,2.2312913,0.44660535,-0.71422625,0
35518,4.650822,1.3114717,2.2630384,1
35519,2.616236,0.89288545,0.4283874,1
35520,2.4481397,0.89151686,1.2466042,1
35521,2.4484339,0.7552451,0.597239,1
35522,4.80035,2.2647579,5.2524652,1
35523,2.999399,0.8817864,-1.9810276,0
35524,8.151462,4.4216647,11.634825,1
35525,2.307314,0.7336422,0.7663932,1
35526,3.2812765,0.8406431,0.39610553,1
35527,3.670578,1.8077319,5.3381414,1
35528,5.1826615,1.83979,2.0502357,1
35529,2.6241534,0.60439223,1.320337,1
35530,3.553251,1.2904625,1.1673198,1
35531,6.2871614,3.208501,7.376982,1
35532,1.3433802,0.35580522,-0.24473679,1
35533,1.7818428,0.625708,1.1628602,1
35534,2.7377949,0.69239104,-1.6581992,0
35535,1.6559277,0.30263296,-0.7535213,0
35536,3.621476,1.0334897,2.6994135,1
35537,2.585692,0.66906357,-0.87284017,0
35538,2.9064443,0.7057817,1.2815566,1
35539,2.3280175,1.1212764,1.5923727,1
35540,1.990407,0.41635153,0.026039839,0
35541,1.4901278,0.36509135,-0.2476207,0
35542,1.9920799,0.46417537,0.040959716,1
35543,1.2202777,0.20957033,0.021639585,0
35544,2.2865748,0.7644868,0.13752115,1
35545,2.4633288,0.5445546,0.51322794,1
35546,3.1737955,0.7091704,-0.46990347,0
35547,4.72412,1.7901945,4.7642856,1
35548,3.5079882,2.414612,6.7430897,1
35549,3.7157373,1.1133686,-1.2856821,0
35550,2.2953994,0.5064301,-0.75481915,0
35551,5.0350122,1.0694109,1.6156116,1
35552,2.189451,0.35134956,0.111940145,1
35553,1.834319,0.89565986,2.3694072,1
35554,2.7634041,0.7054498,0.6198658,1
35555,1.3725305,0.288185,-0.030867338,1
35556,2.491648,0.5352321,-0.65606976,0
35557,3.534096,0.9783953,1.0086093,1
35558,2.433564,1.4444026,4.162318,1
35559,4.5680685,1.658659,1.1203179,1
35560,1.771481,0.34227493,-0.60140455,0
35561,3.8033934,1.5294743,1.0147862,1
35562,3.906944,1.7807759,4.1370807,1
35563,2.1689446,0.5457736,-0.34493816,0
35564,3.3415883,0.87013143,-1.4786139,0
35565,4.8209004,2.2724562,3.6309738,1
35566,8.77172,2.9328334,2.7385206,1
35567,3.5839365,1.7952143,5.2616625,1
35568,2.0286453,0.45649323,1.2199917,1
35569,1.6123613,0.2922273,0.5950098,1
35570,2.086533,0.566429,0.79429173,1
35571,4.8814683,2.1813083,3.6905246,1
35572,10.50931,5.184343,14.623358,1
35573,2.998446,1.0057888,1.9331136,1
35574,3.499035,1.3546976,2.6217232,1
35575,2.4104457,0.4670758,-1.0091381,0
35576,4.228572,0.96587473,0.5312607,1
35577,4.300605,1.2261863,1.2480197,1
35578,1.8109654,0.5933112,1.6000311,1
35579,1.64923,0.5187982,-1.2595143,0
35580,4.8563495,1.310905,2.3201253,1
35581,2.5832329,0.4326119,-0.63337946,0
35582,3.5924332,0.9724863,-1.1005645,0
35583,3.8057272,1.2490263,2.6089816,1
35584,2.8226645,0.93860763,2.8266816,1
35585,1.3574601,0.23372164,-0.22421515,0
35586,5.446138,3.2623842,8.584761,1
35587,1.964434,0.59872675,-1.1608001,0
35588,3.4563706,1.2176615,1.1391497,1
35589,2.0141442,0.47866908,-0.75685394,0
35590,2.775471,1.1197127,3.6291633,1
35591,5.9810524,1.8295294,1.9923148,1
35592,3.7240973,1.4444959,3.616809,1
35593,16.858826,6.035371,7.889969,1
35594,6.2727003,1.5232621,-4.0603414,0
35595,1.6802515,0.27669913,-0.07989657,0
35596,3.2584133,0.6285167,0.2523439,1
35597,2.2047312,0.5207479,-0.8242829,0
35598,1.1555067,0.22415,-0.41259778,0
35599,5.383306,1.4744809,2.1792495,1
35600,3.7717128,0.9664824,0.08753443,1
35601,1.289916,0.31591365,0.3825587,1
35602,1.3284342,0.31447443,-0.65935904,0
35603,5.1123886,1.291552,-3.9694955,0
35604,5.02241,3.0987918,6.5431533,1
35605,4.4229603,1.8564242,4.6833515,1
35606,1.7829669,0.2381433,0.035624743,0
35607,2.2263827,0.50269634,-0.07017827,1
35608,2.8590047,1.4863006,4.019676,1
35609,1.5091405,0.23091656,0.5885984,1
35610,2.1608033,0.9997851,2.1277997,1
35611,2.2816665,0.48145816,0.12500596,1
35612,1.778045,0.2648246,-0.20581567,0
35613,2.1940956,0.48481548,-0.96649516,0
35614,2.519673,0.64997673,-0.5079824,1
35615,2.072277,0.5515573,-0.04835975,0
35616,2.6665523,0.6165246,0.9416659,1
35617,3.4034495,1.6950576,5.1680274,1
35618,3.6775067,1.4787512,1.8674409,1
35619,2.708962,1.1570634,2.0130463,1
35620,3.6200747,0.81475437,-1.0765407,0
35621,5.9310746,2.8496363,5.408219,1
35622,2.6904502,0.8525785,0.39845157,1
35623,1.9844168,0.3539971,0.43792486,0
35624,1.8167943,0.37086535,-0.66617274,0
35625,2.1679945,0.60544443,0.038552284,1
35626,5.1566606,2.4199698,2.0875967,1
35627,1.837145,0.38590112,0.4143839,1
35628,2.7841105,0.6836695,-0.49475455,1
35629,1.2851351,0.3403016,-0.5194182,0
35630,2.5084493,0.39057916,0.11708069,0
35631,2.3948295,0.8013341,1.0587826,0
35632,1.7759212,0.35147643,-0.3911605,0
35633,4.8609266,1.2980065,-0.41970444,1
35634,2.1682632,0.8320185,2.097056,1
35635,2.0005784,0.57532454,-1.7163951,0
35636,1.7728381,0.3709883,0.10429549,1
35637,2.2166228,0.60184175,-0.27157187,1
35638,1.2999244,0.23894581,0.2770481,0
35639,2.102523,0.5946589,1.1452103,1
35640,2.0243056,0.4190174,0.5806285,1
35641,1.729464,0.42100644,0.8189149,1
35642,2.5279312,0.5978169,-0.5333116,0
35643,1.5095729,0.31154904,-0.096827984,1
35644,3.93839,0.82019216,-1.4832594,0
35645,1.9009572,0.42056698,0.8166387,1
35646,3.785563,1.3609486,2.4654646,1
35647,2.8185248,0.85044783,0.43402386,1
35648,2.48099,0.49749365,-0.061213255,0
35649,3.22768,1.6697668,3.8497252,1
35650,4.0551033,1.1279159,-2.5979462,0
35651,1.4342653,0.286247,-0.06071973,0
35652,3.949467,1.1861198,2.3832483,1
35653,3.8722138,1.0381693,-1.2065132,0
35654,2.0787306,0.4069212,-0.6244732,0
35655,1.0667211,0.2636976,-0.3957463,0
35656,2.24878,0.71178144,0.63257337,1
35657,4.214204,1.2766143,1.2845235,1
35658,4.8735766,1.0629758,1.1916656,1
35659,1.5299253,0.29806864,-0.7192414,0
35660,1.9539789,0.36734003,0.20362389,1
35661,8.45414,4.0344515,11.860017,1
35662,10.037027,4.9124146,11.8884735,1
35663,5.2625895,3.279124,5.747774,1
35664,4.1325035,1.351453,4.274506,1
35665,4.202784,1.6135765,1.2646976,1
35666,3.7153237,0.87206626,-0.24127507,0
35667,1.5043218,0.21465199,-0.0646162,1
35668,4.1455894,1.0626236,2.2311113,1
35669,3.291195,0.7513001,-1.1878338,0
35670,1.2759874,0.27579534,0.013461947,1
35671,3.1779664,1.0163792,2.401917,1
35672,8.191349,2.9629512,4.6507998,1
35673,5.4817934,1.6659856,-3.0858054,0
35674,2.1656303,0.48024952,0.5281675,1
35675,3.7839074,1.3095737,-0.17669463,1
35676,3.9411757,1.1788001,1.4122925,1
35677,1.6053963,0.2129,-0.040054798,0
35678,3.8653998,0.9250994,0.7280884,1
35679,3.74921,0.8564994,-0.64224815,0
35680,3.2376413,1.217645,2.5908515,1
35681,2.0193741,0.93335545,-2.748335,0
35682,2.8690376,0.5717315,-0.0067088604,0
35683,2.938131,1.6146538,3.1223152,1
35684,2.37726,0.45696163,0.27573085,1
35685,4.881726,1.5631366,-0.017080307,0
35686,2.2337506,0.53112143,-1.2950267,0
35687,3.145949,0.78718776,0.5522914,1
35688,1.4321462,0.25561,-0.32211387,0
35689,3.3330345,0.84642226,-2.6423903,0
35690,2.0118263,0.49904966,-0.25588524,1
35691,4.208132,2.5492873,7.607258,1
35692,2.741108,0.56848675,-0.48356056,0
35693,4.98401,1.1524489,0.14348364,1
35694,2.6780949,0.8414285,-1.4769855,0
35695,2.3930378,0.51598513,0.5896723,1
35696,4.1334996,0.8178152,1.6979015,1
35697,3.5447557,1.247059,3.053369,1
35698,2.519932,0.4634042,-0.53599024,0
35699,1.7721685,0.26043418,0.2832111,1
35700,6.0899873,3.5180762,11.039428,1
35701,5.3744307,2.3984532,7.620296,1
35702,1.8341229,0.54938644,0.51071656,1
35703,2.6882486,0.92228836,0.82714987,0
35704,3.8356528,1.6115944,1.1284285,1
35705,1.4983028,0.3505638,-0.14319742,1
35706,1.8100939,0.35719106,-0.072261214,1
35707,3.8359933,1.8027753,6.2040906,1
35708,5.409953,1.9057037,1.7521458,1
35709,3.5253837,0.97413844,-1.6826048,0
35710,4.9193754,1.5833368,-4.7161226,0
35711,4.340537,0.9141597,1.296804,0
35712,2.0558264,0.5225265,-0.78261316,0
35713,2.488404,0.3777716,0.40699887,1
35714,4.5146546,1.4660269,1.8020024,1
35715,1.6623541,0.33869067,0.6240932,1
35716,2.4979975,0.41363746,0.2713132,1
35717,2.8920877,0.5513597,-0.6802552,0
35718,2.008452,0.44975907,0.70089495,1
35719,14.489579,4.1357136,1.1501923,1
35720,1.9390247,0.34347743,-0.34626818,0
35721,1.6509552,0.2857278,-0.39990366,0
35722,2.5935683,0.67846674,0.056483507,1
35723,1.7763988,0.7015781,1.3858737,1
35724,2.290327,0.54060155,-0.79452026,0
35725,8.918259,3.2943368,-4.521441,0
35726,6.556539,1.9783181,1.5708117,1
35727,4.3740635,1.1186308,-1.5117137,0
35728,3.7053442,1.4111813,2.9586794,1
35729,3.032128,0.77796346,-1.3084968,0
35730,8.315323,3.6578615,11.1231785,1
35731,7.957819,1.9506645,-1.3742595,0
35732,4.463852,1.2926923,-3.10456,0
35733,2.0159116,0.41562337,0.3593061,0
35734,6.0486283,1.9339997,2.3207746,1
35735,2.0006506,0.40381676,0.088835835,0
35736,7.1692257,2.2101285,5.057068,1
35737,1.9585181,0.45748034,-0.11245966,1
35738,1.90104,0.82414484,2.7846718,1
35739,3.2570367,0.6991582,-0.50848174,0
35740,2.7079878,0.68455255,-1.2479491,0
35741,3.726565,1.6415887,4.512221,1
35742,4.2689953,2.432835,4.973469,1
35743,4.218076,1.1532027,1.4177442,1
35744,1.6456759,0.23367338,-0.05683124,0
35745,2.3378255,0.7907967,0.93730044,1
35746,4.4470644,2.2607303,6.490045,1
35747,5.395498,3.0153952,6.0844407,1
35748,1.8905823,0.38406128,-0.23015535,0
35749,2.0537195,0.38442877,-0.5775218,0
35750,1.9568919,0.3758159,0.07643187,1
35751,2.3038578,0.63874257,1.7172122,1
35752,2.2418585,1.018659,2.9418604,1
35753,7.7235627,4.168287,11.27561,1
35754,1.6959091,0.34831372,-0.32216585,1
35755,3.6031206,1.0020485,2.2605503,1
35756,2.590606,0.51642025,-0.99371743,0
35757,2.3862329,0.55880225,-1.4662565,0
35758,4.295195,2.2006736,5.3845305,1
35759,1.5240219,0.2330714,-0.31698155,0
35760,3.3832984,0.779545,-1.1612761,0
35761,7.6113305,1.602512,0.1353612,0
35762,3.0800147,0.7747556,-1.0777314,0
35763,17.721888,6.6288404,7.574209,1
35764,4.786483,1.3372619,1.1650236,1
35765,3.1371567,0.95209175,0.26539493,1
35766,3.1375835,1.1011401,2.2560728,1
35767,3.5087173,1.0286305,-2.5046566,0
35768,1.598391,0.3210496,-0.8787333,0
35769,1.6001692,0.28095603,-0.26567483,0
35770,1.5643758,0.3700228,1.0222113,1
35771,1.1315635,0.22429442,-0.57320833,0
35772,2.7978845,0.71287024,1.7295287,0
35773,4.877506,1.979935,3.974564,1
35774,1.7775882,0.269125,0.2484777,1
35775,3.421798,1.214346,-0.13101864,1
35776,3.1407619,0.609363,-1.3039606,0
35777,2.3833046,0.35632202,-0.23781729,0
35778,6.1280274,1.6875517,1.9329934,1
35779,4.022671,1.4313924,-3.9105692,0
35780,1.1663071,0.1942672,-0.14546609,0
35781,1.3433954,0.28581867,0.24869275,0
35782,8.698288,2.3547246,-3.8499246,0
35783,2.435587,0.8167579,2.302236,1
35784,6.2696304,1.3537967,-1.236754,0
35785,2.9888437,1.1633576,1.9893382,1
35786,1.129987,0.21958579,0.34351563,1
35787,1.2617192,0.2607474,0.47814345,1
35788,1.5238101,0.6708457,1.1608658,1
35789,3.3073812,0.7692324,-0.39957428,0
35790,0.9940287,0.2166671,-0.50639826,0
35791,1.3441532,0.24021849,0.42912352,1
35792,2.2090511,0.4755544,-0.50323856,0
35793,4.455551,0.85700136,-1.1094449,0
35794,4.0607104,0.85705847,0.12959671,0
35795,2.2360492,0.5653215,1.8444598,1
35796,13.745562,4.4822955,3.7316008,1
35797,6.4543405,1.8800633,2.1883945,0
35798,10.139146,4.078667,7.579686,1
35799,2.3339822,0.5066864,-1.3400197,0
35800,4.1010118,2.059702,6.0047426,1
35801,1.5657265,0.2541103,-0.27310717,0
35802,4.3845944,0.6900725,-0.09097576,0
35803,2.316004,0.5901646,-0.15811086,0
35804,1.3196871,0.26956537,-0.49420607,0
35805,2.5300152,0.553421,0.34754324,1
35806,2.4601636,0.6488714,0.0969671,0
35807,3.8656757,1.5387434,4.0080485,1
35808,3.9190743,2.5144193,6.7368836,1
35809,2.3913631,0.74511,1.7426945,1
35810,3.4915664,0.81547177,0.64629674,1
35811,3.8814952,1.706246,2.402052,1
35812,3.0874271,0.99835783,2.2559824,1
35813,3.5360847,1.1211594,2.2556486,1
35814,2.726032,0.55641043,-0.8222809,0
35815,4.9461617,1.7490613,-4.4956713,0
35816,3.6370351,0.6669349,-0.39240074,0
35817,2.437072,0.6350924,0.9451101,1
35818,3.49466,0.5983099,0.31528115,0
35819,5.481743,1.1738344,1.5638342,1
35820,1.4986151,0.40438563,0.6972114,1
35821,2.1118937,0.5394808,-0.8051734,0
35822,2.4967196,0.6001665,0.2589922,1
35823,1.6792233,0.56976014,-1.3234352,0
35824,3.6370199,0.9022419,-1.6640928,0
35825,4.082788,1.1160816,2.4406908,1
35826,6.5381937,3.2414546,7.127233,1
35827,4.6669445,1.0315728,-0.21117616,0
35828,1.8601131,0.3327441,0.39835346,1
35829,2.5746596,0.8974241,2.5564067,1
35830,3.576481,0.94492126,-1.8945527,0
35831,10.353917,4.2302127,7.7062635,1
35832,1.2379866,0.17319134,0.23251915,0
35833,4.2239337,0.8207156,-0.09663057,0
35834,2.9700954,0.6750269,-0.10209465,0
35835,9.668661,2.4381487,2.0525947,1
35836,3.2486331,1.3785353,2.7855058,1
35837,3.3448732,1.3509398,3.7347403,1
35838,6.3499036,4.101011,13.567661,1
35839,3.803901,0.9661877,0.24593353,1
35840,3.911607,1.3169223,1.8034484,1
35841,2.7800808,0.5669621,-0.26918936,0
35842,5.901747,1.834974,1.8300614,1
35843,5.0755363,1.7292126,0.5192077,1
35844,2.1398015,0.67823696,1.5767988,1
35845,5.190123,1.3614271,1.7900391,1
35846,1.3291405,0.25798538,-0.61610353,0
35847,1.4749026,0.33571908,0.7939439,1
35848,2.9163911,1.0024455,1.5857897,1
35849,2.9268181,0.4912877,1.3959093,1
35850,1.7083477,0.42352065,-1.0470098,0
35851,2.3005054,0.53748095,-0.5865731,0
35852,2.1102638,0.49186876,-1.4672025,0
35853,1.5344425,0.2599635,0.12516785,0
35854,2.7527554,0.4318423,-0.08102393,0
35855,3.9166741,1.1446761,3.3054776,1
35856,3.5009313,0.94428194,1.9229999,1
35857,5.0965257,1.2742802,-0.7368264,1
35858,2.4167776,1.2634344,4.5080824,1
35859,17.094728,7.217917,9.4314575,1
35860,2.672191,0.6584548,1.1097107,1
35861,2.4554355,0.52578807,-0.7648809,0
35862,2.3109138,0.73005855,-0.007403016,1
35863,3.764897,0.8396246,-1.497541,0
35864,1.6315788,0.28927907,-0.0201931,1
35865,2.5163286,0.6574538,-1.6616817,0
35866,1.836747,0.29531124,-0.31325328,0
35867,2.205864,0.3982316,0.48253894,1
35868,1.5328711,0.24049726,-0.111525655,0
35869,1.8519124,0.3735238,0.2825786,0
35870,1.2986925,0.21348035,0.1762582,1
35871,3.6899743,1.112878,2.0383048,1
35872,3.1700196,0.6121472,0.18747044,0
35873,8.809347,2.5899217,7.413534,1
35874,3.2736654,1.1226656,2.3642597,1
35875,2.017674,0.8407185,2.8618088,1
35876,4.420472,1.3905274,1.7216716,1
35877,9.144316,2.2287102,0.5785947,1
35878,6.2369256,2.8147383,3.5787487,1
35879,1.4815232,0.34703186,-0.07740748,0
35880,3.7141294,0.8650456,1.2876985,1
35881,3.5091224,1.1319386,3.5430086,1
35882,1.4115292,0.30989173,0.38186193,1
35883,8.129965,2.0306559,-1.3996391,0
35884,1.8972809,0.455147,-1.0049801,0
35885,6.8457184,1.5918087,3.3734293,1
35886,1.8412968,0.35924712,-0.23261523,1
35887,5.8788342,2.0375037,4.158267,1
35888,3.4975834,1.453083,3.5348663,1
35889,2.6965854,0.32930678,0.55310893,1
35890,2.610288,0.7496878,-1.4932578,0
35891,9.05492,1.9789339,2.5794263,1
35892,2.0796895,0.50474304,0.2611308,1
35893,1.7352451,0.4002935,0.72575355,0
35894,6.5099006,1.3647352,2.8013597,1
35895,3.769407,1.2137178,3.6610956,1
35896,3.149154,1.6796044,3.0009747,1
35897,2.430209,0.68016243,1.6887535,1
35898,2.2529893,0.8047659,2.149928,1
35899,2.5477724,0.46003512,-0.15643954,0
35900,5.4278517,1.0987123,-0.39865398,0
35901,2.3712997,0.5365702,-1.3348063,0
35902,1.4022671,0.28733602,-0.15386283,1
35903,2.5124779,0.42284825,-0.43780088,0
35904,5.072786,2.753025,0.20863485,1
35905,1.956758,0.39540538,0.81653404,1
35906,2.3348641,0.7737785,2.4238691,1
35907,1.8948139,0.31185582,0.08109069,1
35908,1.766846,0.30267048,0.3130175,0
35909,2.497341,0.6464092,-0.91929364,0
35910,4.159095,1.5485556,2.181107,1
35911,2.8743737,1.5081133,3.8723748,1
35912,1.9309311,0.4175995,0.2733376,1
35913,2.6874392,0.7524746,1.0283601,1
35914,3.2847152,1.242348,3.0632207,1
35915,5.707568,1.249367,-1.6488538,0
35916,2.0186841,0.42568532,-0.29451084,1
35917,9.434043,4.210005,14.212671,1
35918,2.382566,0.56003886,0.6809268,1
35919,1.7466441,0.5466794,0.26090813,1
35920,5.8592596,1.2478151,-1.411706,1
35921,1.7681011,0.35297343,-0.5654875,0
35922,1.8450894,0.3094238,-0.15410924,0
35923,2.7030816,0.47305885,-0.5267992,0
35924,1.3306793,0.1798029,-0.052105904,0
35925,1.7474705,0.28612304,0.052499533,1
35926,2.8356104,0.72014445,-1.4639949,0
35927,7.5974393,3.2053244,1.1114006,1
35928,1.9902787,0.6762905,1.1244082,1
35929,8.0650625,4.4289274,12.643412,1
35930,3.0220385,0.69835997,-0.034032345,0
35931,1.9323351,0.7190662,2.1299806,1
35932,4.135734,1.1832561,-2.4105697,0
35933,3.680898,0.8188165,1.9573908,1
35934,3.3918226,1.360849,1.4245424,1
35935,1.2875452,0.22687398,-0.38577002,0
35936,5.4913454,1.196237,-0.8093767,1
35937,1.6566046,0.34818086,-0.38453102,1
35938,7.8883123,2.4919758,7.783122,1
35939,2.331344,0.6538515,-2.1382647,0
35940,4.960217,1.2001379,2.0722308,1
35941,2.0650396,0.5413281,1.3877077,1
35942,1.510029,0.35548556,0.56854844,1
35943,4.3136854,2.3336823,5.276577,1
35944,2.6842725,0.45701763,0.20083976,0
35945,2.7462146,1.0803597,2.6523783,1
35946,2.744061,0.70423317,0.17190242,1
35947,1.7305973,0.37498572,0.23324239,1
35948,1.9711361,0.417733,-1.1322489,0
35949,1.9216216,0.4164162,-1.0934219,0
35950,3.6495848,1.4225343,0.10579896,1
35951,4.698344,2.3241644,4.103203,1
35952,4.309302,0.88763374,1.202744,1
35953,4.546901,1.7560132,1.9245052,1
35954,4.2121615,1.5346336,1.6899168,1
35955,1.7179455,0.45632142,-0.11931813,0
35956,4.5327806,2.282702,4.7597475,1
35957,2.7425613,0.7373907,-2.0850368,0
35958,5.573146,1.4461848,2.1484323,1
35959,1.3641702,0.3897084,0.5055778,1
35960,1.7561035,0.34909242,0.60633945,1
35961,2.2135186,0.60837466,0.49397492,1
35962,2.1391256,0.84086293,2.259646,1
35963,3.1012797,1.5254977,3.9328961,1
35964,3.7802866,0.7018841,2.0130394,1
35965,2.0511343,0.4103684,-0.2977934,0
35966,1.353986,0.26648793,0.42310965,1
35967,4.7807446,1.1382785,0.4682479,1
35968,2.7770898,0.6211632,-0.51896656,1
35969,6.582867,2.1396856,-5.459924,0
35970,3.1909215,0.6343883,-0.70727396,0
35971,3.1790829,0.80546576,-0.17184854,0
35972,1.5557098,0.20160525,0.11365998,0
35973,10.71962,4.3005056,6.167663,1
35974,3.5520217,0.7997384,-0.47497416,0
35975,2.8130322,0.58517814,-1.4526411,0
35976,2.8773644,1.2874972,3.109552,1
35977,2.8323524,0.961473,0.06411457,1
35978,3.10904,1.019443,0.6909056,1
35979,2.640982,0.44483647,-0.62473583,0
35980,4.92747,1.343861,-2.3035097,0
35981,2.6165612,0.87343,1.0072393,1
35982,1.7556661,0.54254854,-1.4331689,0
35983,5.597622,3.0626376,2.53405,1
35984,1.023091,0.26036674,-0.12001693,0
35985,4.0741687,0.9293012,-0.19744849,0
35986,1.6108627,0.6553357,1.3202231,1
35987,3.0808914,0.7160837,-0.78757334,0
35988,2.7542183,0.7050438,-1.0147834,0
35989,2.179344,0.31324846,0.26379848,1
35990,2.0078688,0.48118567,0.7892251,1
35991,1.8080935,0.45236054,0.58732855,0
35992,4.5193396,1.3695449,0.7300792,1
35993,2.6185265,0.49108747,0.22015476,1
35994,10.015713,8.466427,30.648067,1
35995,4.3247304,1.8172637,5.3749237,1
35996,3.4250596,0.703124,0.04735136,0
35997,1.9772415,0.43972188,0.6144501,1
35998,2.4546115,0.6864483,0.44355822,1
35999,3.7809715,1.0281123,-0.11002183,1
36000,1.9417589,0.3645336,-0.101346254,0
36001,2.8283405,0.6346603,-0.6590376,0
36002,1.5908985,0.2717245,-0.42735136,0
36003,3.2706928,0.75434595,0.4395995,1
36004,2.8512928,1.5793142,4.5995245,1
36005,5.01978,2.9292722,6.2277403,1
36006,4.5088425,3.0552144,8.203394,1
36007,6.9512057,2.6617956,0.99492407,1
36008,2.6190739,0.61224097,1.2511494,1
36009,1.324827,0.2181817,0.20365465,0
36010,1.8222266,0.287419,-0.31171,0
36011,2.9360404,0.5891624,-2.2747211,0
36012,4.075172,0.9434514,-1.2676723,0
36013,1.5228115,0.28845596,-0.023318648,1
36014,6.161709,2.1196766,2.6645932,1
36015,1.4962841,0.31847233,-0.06901264,1
36016,2.2365162,0.74006665,0.5795331,1
36017,2.3088279,0.42051846,-0.62452054,0
36018,2.8934944,1.4892793,4.4876966,1
36019,4.6593614,1.1696603,-2.4882627,0
36020,1.7656881,0.3371958,-0.9206591,0
36021,2.5217452,0.9588472,1.6565752,1
36022,3.0123146,0.6748876,-0.4800582,0
36023,2.5423763,0.7676923,0.31637478,1
36024,5.7465043,2.4185922,6.9513865,1
36025,2.4400735,0.80687624,1.218323,1
36026,2.035275,0.6383223,0.85771155,1
36027,3.2896395,0.9004282,1.8632855,1
36028,4.445539,1.0057718,-2.3964787,0
36029,2.1677547,0.42076728,-1.1185721,0
36030,1.9934542,0.55020726,1.2776384,1
36031,1.4187495,0.27595374,0.0078012943,1
36032,2.1962898,0.5630237,-0.48084867,0
36033,2.388724,0.60734344,-0.19950461,0
36034,3.7080376,0.65924925,-1.0484672,0
